buytime,selltime,buyprice,sellprice,quantity,buyvalue,sellvalue,opening_balance,closing_balance,pnl,charges,success
2021-09-20T12:00:00,2021-09-20T12:07:00,446.8,444.466,447,199719.6,198676.302,10000,8831.66235026957,-1168.3376497304298,125.03964973042,False
2021-09-20T15:09:00,2021-09-20T15:09:00,435.9,433.62049999999994,405,176539.5,175616.30249999996,8831.66235026957,7792.459837849756,-1039.2025124198135,116.00501241977499,False
2021-09-23T09:36:00,2021-09-23T09:15:00,446.57124999999996,444.25,350,156299.9375,155487.5,7792.459837849756,6871.903973144131,-920.555864705625,108.118364705625,False
2021-09-23T09:51:00,2021-09-23T09:37:00,449.335,447.0,307,137945.845,137229.0,6871.903973144131,6054.09410985418,-817.8098632899512,100.96486328995,False
2021-09-27T09:23:00,2021-09-27T09:15:00,447.57624999999996,445.25,271,121293.16374999999,120662.75,6054.09410985418,5329.205969692925,-724.8881401612549,94.47439016126252,False
2021-09-27T13:37:00,2021-09-27T09:24:00,450.03849999999994,447.7,238,107109.16299999999,106552.59999999999,5329.205969692925,4683.6967964312,-645.5091732617246,88.94617326173,False
2021-09-28T09:19:00,2021-09-28T09:16:00,453.40524999999997,451.05,207,93854.88674999999,93367.35,4683.6967964312,4112.379724570623,-571.3170718605772,83.7803218605925,False
2021-09-28T14:55:00,2021-09-28T09:20:00,443.908,454.2,181,80347.348,82210.2,4112.379724570623,5895.984730351542,1783.6050057809189,79.24699421908,True
2021-09-29T09:16:00,2021-09-29T09:37:00,440.05,442.17749999999995,267,117493.35,118061.39249999999,5895.984730351542,6370.655806384348,474.67107603280635,93.371423967175,True
2021-09-29T11:17:00,2021-09-29T11:10:00,453.10375,450.75,282,127775.25749999999,127111.5,6370.655806384348,5609.89738876153,-760.7584176228174,97.00091762282499,False
2021-09-30T12:33:00,2021-09-30T12:41:00,454.5,452.1275,246,111807.0,111223.365,5609.89738876153,4935.486070402386,-674.4113183591447,90.77631835915,False
2021-10-01T09:15:00,2021-10-01T09:48:00,445.9,448.1475,221,98543.9,99040.59749999999,4935.486070402386,5346.252221209155,410.76615080676976,85.931349193225,True
2021-10-04T09:22:00,2021-10-04T09:16:00,457.12375,454.75,235,107424.08124999999,106866.25,5346.252221209155,4699.351939386479,-646.9002818226759,89.0690318226875,False
2021-10-04T13:57:00,2021-10-04T12:14:00,461.44525,459.05,204,94134.83099999999,93646.2,4699.351939386479,4126.831392684475,-572.5205467020039,83.88954670201001,False
2021-10-05T09:15:00,2021-10-05T14:42:00,459.45,465.0625,179,82241.55,83246.1875,4126.831392684475,5051.755707890847,924.9243152063721,79.713184793625,True
2021-10-05T15:09:00,2021-10-05T14:42:00,469.9375,467.5,216,101506.5,100980.0,5051.755707890847,4438.492887475847,-613.262820415,86.76282041500001,False
2021-10-06T10:20:00,2021-10-06T11:40:00,464.4,461.97799999999995,191,88700.4,88237.798,4438.492887475847,3894.120137995268,-544.3727494805789,81.77074948058001,False
2021-10-06T13:11:00,2021-10-06T14:49:00,456.15,453.76924999999994,170,77545.5,77140.77249999999,3894.120137995268,3411.969578541785,-482.15055945348314,77.423059453475,False
2021-10-07T15:09:00,2021-10-07T11:55:00,459.787,462.15,147,67588.689,67936.05,3411.969578541785,3685.5636117470995,273.5940332053144,73.76696679469,True
2021-10-08T15:09:00,2021-10-08T14:30:00,461.79699999999997,459.4,160,73887.51999999999,73504.0,3685.5636117470995,3226.04555736791,-459.5180543791895,75.9980543792,False
2021-10-11T13:48:00,2021-10-11T09:15:00,463.95775,461.55,139,64490.12725,64155.450000000004,3226.04555736791,2819.0329161005693,-407.0126412673409,72.33539126734749,False
2021-10-11T14:11:00,2021-10-11T13:50:00,466.52049999999997,464.1,121,56448.9805,56156.100000000006,2819.0329161005693,2456.951085858422,-362.081830242147,69.201330242155,False
2021-10-11T14:15:00,2021-10-11T14:12:00,469.83699999999993,467.4,105,49332.884999999995,49077.0,2456.951085858422,2134.6382728900776,-322.31281296834476,66.42781296835,False
2021-10-11T14:33:00,2021-10-11T14:17:00,474.86199999999997,472.4,90,42737.579999999994,42516.0,2134.6382728900776,1849.200992248283,-285.4372806417945,63.8572806418,False
2021-10-12T09:36:00,2021-10-12T09:19:00,472.60074999999995,475.0,77,36390.25775,36575.0,1849.200992248283,1972.4401188727834,123.23912662450047,61.503123375502504,True
2021-10-12T13:24:00,2021-10-12T13:17:00,478.681,476.2,82,39251.842,39048.4,1972.4401188727834,1706.499408760968,-265.94071011181546,62.49871011182001,False
2021-10-12T14:38:00,2021-10-12T13:26:00,481.34425,478.85,71,34175.44175,33998.35,1706.499408760968,1468.887502446326,-237.61190631464208,60.5201563146425,False
2021-10-13T11:48:00,2021-10-13T14:01:00,478.7,481.281,61,29200.7,29358.141,1468.887502446326,1567.6482715492148,98.7607691028889,58.68023089711,True
2021-10-18T10:27:00,2021-10-18T09:23:00,498.37899999999996,495.8,63,31397.876999999997,31235.4,1567.6482715492148,1345.7336225325494,-221.91464901666532,59.43764901667,False
2021-10-18T14:17:00,2021-10-18T14:12:00,500.13775,497.55,54,27007.4385,26867.7,1345.7336225325494,1148.2686864892148,-197.4649360433345,57.726436043335,False
2021-10-19T10:07:00,2021-10-19T09:20:00,496.11775,502.9,45,22325.29875,22630.5,1148.2686864892148,1397.4334869596005,249.16480047038576,56.0364495296125,True
2021-10-19T10:09:00,2021-10-19T12:39:00,490.0,498.04675,57,27930.0,28388.66475,1397.4334869596005,1797.818777987628,400.3852910280274,58.2794589719725,True
2021-10-19T14:00:00,2021-10-19T14:22:00,495.5,492.92249999999996,72,35676.0,35490.42,1797.818777987628,1551.1339954294262,-246.68478255820173,61.1047825582,False
2021-10-20T10:28:00,2021-10-20T10:07:00,503.7557499999999,501.15,61,30729.100749999994,30570.149999999998,1551.1339954294262,1333.0062379088974,-218.12775752052883,59.177007520532506,False
2021-10-20T13:37:00,2021-10-20T14:42:00,497.65,495.06174999999996,53,26375.449999999997,26238.272749999996,1333.0062379088974,1138.3491033857442,-194.65713452315313,57.47988452315249,False
2021-10-21T09:36:00,2021-10-21T09:15:00,500.64025,506.15,44,22028.171,22270.6,1138.3491033857442,1324.8780872883344,186.52898390259008,55.900016097409996,True
2021-10-22T10:29:00,2021-10-22T09:15:00,504.35875,506.85,52,26226.655,26356.2,1324.8780872883344,1396.9159036112862,72.0378163229519,57.50718367705,True
2021-10-25T10:52:00,2021-10-25T10:49:00,512.3485,509.7,54,27666.818999999996,27523.8,1396.9159036112862,1195.9134249417996,-201.0024786694866,57.98347866949,False
2021-10-26T10:06:00,2021-10-26T09:19:00,515.1625,512.5,46,23697.475000000002,23575.0,1195.9134249417996,1017.0020382345474,-178.91138670725218,56.436386707249994,False
2021-10-26T15:09:00,2021-10-26T12:05:00,519.63475,516.95,39,20265.755250000002,20161.050000000003,1017.0020382345474,857.1979463353208,-159.80409189922656,55.0988418992275,False
2021-10-27T12:22:00,2021-10-27T09:40:00,524.107,521.4,32,16771.424,16684.8,857.1979463353208,716.837056736281,-140.3608895990398,53.73688959904,False
2021-10-27T13:06:00,2021-10-27T12:23:00,526.8205,524.1,27,14224.1535,14150.7,716.837056736281,590.6394958452964,-126.19756089098462,52.744060890985,False
2021-10-28T09:34:00,2021-10-28T12:28:00,508.0,510.8325,23,11684.0,11749.1475,590.6394958452964,603.9927511105706,13.353255265274129,51.794244734725,True
2021-11-01T15:09:00,2021-11-01T15:02:00,518.278,515.6,23,11920.394,11858.800000000001,603.9927511105706,490.5526243028314,-113.44012680773915,51.846126807740006,False
2021-11-02T11:30:00,2021-11-02T11:08:00,518.9814999999999,516.3,19,9860.648499999998,9809.699999999999,490.5526243028314,388.5608089603978,-101.9918153424336,51.043315342435,False
2021-11-03T11:45:00,2021-11-03T13:03:00,520.2,517.499,14,7282.800000000001,7244.986000000001,388.5608089603978,300.7083027123375,-87.85250624806031,50.03850624806001,False
2021-11-03T14:01:00,2021-11-03T13:57:00,539.785,537.0,11,5937.634999999999,5907.0,300.7083027123375,220.5590185714882,-80.14928414084932,49.51428414085,False
2021-11-08T11:35:00,2021-11-08T15:09:00,517.2,519.7875,8,4137.6,4158.3,220.5590185714882,192.43284048248802,-28.126178089000177,48.826178088999995,False
2021-11-10T09:15:00,2021-11-10T09:15:00,524.8,522.0759999999999,7,3673.5999999999995,3654.5319999999992,192.43284048248802,124.73303526876781,-67.69980521372021,48.63180521372,False
2021-11-10T15:09:00,2021-11-10T13:51:00,530.8405,528.1,4,2123.362,2112.4,124.73303526876781,65.74342453774781,-58.98961073101999,48.02761073102,False
2021-11-11T09:16:00,2021-11-11T10:35:00,520.25,517.5487499999999,2,1040.5,1035.0974999999999,65.74342453774781,12.735384663522666,-53.00803987422515,47.605539874225,False
2021-11-11T14:05:00,2021-11-11T15:09:00,509.0,506.35499999999996,0,0.0,0.0,12.735384663522666,-34.46461533647734,-47.2,47.2,False
