buytime,selltime,buyprice,sellprice,quantity,buyvalue,sellvalue,opening_balance,closing_balance,pnl,charges,success
2021-09-21T13:20:00,2021-09-21T13:50:00,2323.85,2325.521375,21,48800.85,48835.948874999995,10000,9968.785989732794,-31.214010267205197,66.31288526720124,False
2021-09-23T10:40:00,2021-09-23T10:10:00,2346.000125,2349.9,21,49266.002625,49347.9,9968.785989732794,9984.17340067818,15.387410945386705,66.50996405461376,True
2021-09-23T14:40:00,2021-09-23T14:55:00,2356.05,2355.9950000000003,21,49477.05,49475.895000000004,9984.17340067818,9916.452464187232,-67.72093649094884,66.56593649095001,False
2021-09-24T10:05:00,2021-09-24T09:45:00,2334.22075,2348.5,21,49018.63575,49318.5,9916.452464187232,10149.833670318349,233.38120613111622,66.4830438688825,True
2021-09-27T11:35:00,2021-09-27T12:00:00,2305.45,2315.3967500000003,22,50719.899999999994,50938.728500000005,10149.833670318349,10301.539206572124,151.70553625377553,67.122963746235,True
2021-09-28T12:30:00,2021-09-28T11:30:00,2306.8525,2320.05,22,50750.755,51041.100000000006,10301.539206572124,10524.726229505082,223.18702293295843,67.15797706705,True
2021-09-29T13:20:00,2021-09-29T13:45:00,2278.9,2280.1351250000002,23,52414.700000000004,52443.10787500001,10524.726229505082,10485.408831941495,-39.31739756358684,67.72527256359126,False
2021-09-30T09:20:00,2021-09-30T09:15:00,2265.75,2260.0,23,52112.25,51980.0,10485.408831941495,10285.603468943995,-199.80536299750003,67.55536299750001,False
2021-10-04T09:35:00,2021-10-04T10:15:00,2253.4,2269.2125,22,49574.8,49922.675,10285.603468943995,10566.762333736744,281.15886479275,66.71613520725,True
2021-10-05T09:20:00,2021-10-05T09:15:00,2260.0858749999998,2265.1,23,51981.975125,52097.299999999996,10566.762333736744,10614.503438192654,47.74110445590969,67.58377054408874,True
2021-10-05T12:35:00,2021-10-05T10:40:00,2261.6898749999996,2262.55,23,52018.86712499999,52038.65,10614.503438192654,10566.718743656756,-47.78469453589706,67.56756953590876,False
2021-10-06T09:15:00,2021-10-06T09:25:00,2267.55,2269.162625,23,52153.65,52190.740375,10566.718743656756,10536.18324171959,-30.535501937166487,67.62587693716625,False
2021-10-06T10:40:00,2021-10-06T10:15:00,2250.7124999999996,2255.0,23,51766.38749999999,51865.0,10536.18324171959,10567.301716309474,31.11847458988518,67.494025410125,True
2021-10-07T09:55:00,2021-10-07T10:15:00,2252.4,2259.2375,23,51805.200000000004,51962.4625,10567.301716309474,10657.036189269096,89.73447295962208,67.52802704037501,True
2021-10-08T10:30:00,2021-10-08T10:15:00,2260.286375,2254.55,23,51986.586625,51854.65,10657.036189269096,10457.59328792734,-199.44290134175583,67.50627634175375,False
2021-10-08T10:45:00,2021-10-08T11:00:00,2266.6,2267.8160000000003,23,52131.799999999996,52159.768000000004,10457.59328792734,10417.94688915407,-39.64639877327197,67.61439877328,False
2021-10-08T13:10:00,2021-10-08T12:20:00,2246.7025,2255.5,23,51674.157499999994,51876.5,10417.94688915407,10552.79819716225,134.85130800818112,67.49119199182499,True
2021-10-11T10:00:00,2021-10-11T10:30:00,2255.35,2249.611625,23,51873.049999999996,51741.067375,10552.79819716225,10353.353751078917,-199.44444608333316,67.46182108333625,False
2021-10-12T09:15:00,2021-10-11T15:05:00,2254.82275,2249.1,23,51860.92324999999,51729.299999999996,10353.353751078917,10154.273311392913,-199.0804396860044,67.4571896860075,False
2021-10-12T15:00:00,2021-10-13T09:25:00,2245.45,2258.1402500000004,22,49399.899999999994,49679.08550000001,10154.273311392913,10366.833164953223,212.55985356030914,66.62564643970501,True
2021-10-14T15:00:00,2021-10-14T14:20:00,2306.9527499999995,2308.3,22,50752.96049999999,50782.600000000006,10366.833164953223,10329.397435470288,-37.435729482935685,67.07522948295501,False
2021-10-18T09:25:00,2021-10-18T09:30:00,2328.1,2322.1797500000002,22,51218.2,51087.95450000001,10329.397435470288,10131.945878660603,-197.451556809685,67.20605680969501,False
2021-10-18T10:10:00,2021-10-18T10:05:00,2297.6796249999998,2291.85,22,50548.95174999999,50420.7,10131.945878660603,9936.749389585364,-195.1964890752383,66.9447390752425,False
2021-10-18T11:30:00,2021-10-18T11:50:00,2318.6,2312.7035,21,48690.6,48566.7735,9936.749389585364,9746.704127330184,-190.04526225518057,66.218762255185,False
2021-10-18T13:50:00,2021-10-18T13:30:00,2310.5617499999994,2304.7,21,48521.79674999999,48398.7,9746.704127330184,9557.454454005001,-189.2496733251822,66.1529233251925,False
2021-10-18T14:00:00,2021-10-18T14:25:00,2320.8,2327.017625,20,46416.0,46540.3525,9557.454454005001,9616.398922194727,58.94446818972587,65.408031810275,True
2021-10-19T09:15:00,2021-10-18T14:50:00,2308.15575,2302.3,20,46163.115,46046.0,9616.398922194727,9434.05231567308,-182.34660652164797,65.23160652165,False
2021-10-20T09:35:00,2021-10-20T09:45:00,2310.0,2315.8955000000005,20,46200.0,46317.91000000001,9434.05231567308,9486.64089675699,52.58858108391075,65.32141891610001,True
2021-10-20T12:45:00,2021-10-20T12:35:00,2287.855125,2282.05,20,45757.1025,45641.0,9486.64089675699,9305.465386929214,-181.17550982777587,65.073009827775,False
2021-10-25T09:15:00,2021-10-25T09:25:00,2185.0,2189.362625,21,45885.0,45976.615125000004,9305.465386929214,9331.890823342479,26.425436413265146,65.18968858673875,True
2021-10-25T12:55:00,2021-10-25T13:15:00,2190.1,2199.7865,21,45992.1,46195.516500000005,9331.890823342479,9470.03985785477,138.14903451229162,65.267465487715,True
2021-10-28T14:50:00,2021-10-28T14:30:00,2271.815125,2278.6,20,45436.302500000005,45572.0,9470.03985785477,9540.70916078499,70.66930293021976,65.028197069775,True
2021-10-29T10:40:00,2021-10-29T11:00:00,2302.2,2308.6636250000006,20,46044.0,46173.272500000014,9540.70916078499,9604.71765932153,64.00849853653867,65.26400146347501,True
2021-11-02T13:00:00,2021-11-02T12:45:00,2380.93725,2383.0,20,47618.744999999995,47660.0,9604.71765932153,9580.120499262584,-24.59716005894535,65.85216005895,False
2021-11-02T14:25:00,2021-11-02T15:00:00,2392.0,2385.92,20,47840.0,47718.4,9580.120499262584,9392.633964798586,-187.48653446399854,65.886534464,False
2021-11-03T13:25:00,2021-11-03T13:10:00,2403.4935,2397.4,19,45666.3765,45550.6,9392.633964798586,9211.819862390272,-180.81410240831494,65.037602408315,False
2021-11-11T09:40:00,2021-11-11T09:35:00,2535.4224999999997,2529.0,18,45637.604999999996,45522.0,9211.819862390272,9031.188466720725,-180.63139566954592,65.02639566955,False
2021-11-11T11:50:00,2021-11-11T14:45:00,2545.0,2550.2581250000003,17,43265.0,43354.388125000005,9031.188466720725,9056.413137755162,25.2246710344362,64.16345396556875,True
2021-11-15T10:30:00,2021-11-15T10:05:00,2556.475,2558.25,17,43460.075,43490.25,9056.413137755162,9022.367317774415,-34.0458199807471,64.22081998075001,False
2021-11-15T15:00:00,2021-11-16T09:15:00,2560.0,2563.4750000000004,17,43520.0,43579.075000000004,9022.367317774415,9017.18877343117,-5.178544343245633,64.25354434325,False
2021-11-16T13:55:00,2021-11-16T11:35:00,2542.991375,2546.65,17,43230.853375,43293.05,9017.18877343117,9015.244030723527,-1.9447427076421206,64.14136770764625,False
2021-11-23T10:00:00,2021-11-23T10:10:00,2396.35,2390.259125,18,43134.299999999996,43024.66425,9015.244030723527,8841.559814298915,-173.68421642461152,64.0484664246175,False
2021-11-24T09:30:00,2021-11-24T09:25:00,2399.0825,2393.0,18,43183.485,43074.0,8841.559814298915,8668.007047534564,-173.55276676435057,64.06776676435,False
2021-11-24T10:00:00,2021-11-24T10:05:00,2415.0,2408.8625,17,41055.0,40950.662500000006,8668.007047534564,8500.433261514194,-167.57378602036917,63.236286020375,False
2021-11-24T14:40:00,2021-11-24T14:35:00,2410.41075,2411.5,17,40976.98275,40995.5,8500.433261514194,8455.70536225894,-44.72789925525535,63.2451492552525,False
2021-11-30T09:35:00,2021-11-30T10:10:00,2310.15,2313.302,18,41582.700000000004,41639.436,8455.70536225894,8448.946866022376,-6.758496236562856,63.49449623656,False
2021-12-01T09:15:00,2021-11-30T15:00:00,2290.8626249999998,2285.05,18,41235.52725,41130.9,8448.946866022376,8281.012760951531,-167.93410507084522,63.3068550708475,False
2021-12-02T14:30:00,2021-12-02T15:00:00,2249.35,2257.74125,18,40488.299999999996,40639.3425,8281.012760951531,8368.95888972536,87.9461287738282,63.096371226174995,True
2021-12-03T14:20:00,2021-12-03T13:30:00,2260.7374999999997,2267.2,18,40693.274999999994,40809.6,8368.95888972536,8422.118421434114,53.159531708754365,63.16546829125,True
2021-12-07T12:35:00,2021-12-07T14:45:00,2237.0,2249.212625,18,40266.0,40485.82725,8422.118421434114,8578.914252916768,156.7958314826546,63.031418517347504,True
2021-12-10T11:30:00,2021-12-10T11:20:00,2308.0053749999997,2302.15,18,41544.09675,41438.700000000004,8578.914252916768,8410.090114358582,-168.8241385581851,63.427388558192504,False
2021-12-10T13:55:00,2021-12-10T15:05:00,2312.9,2324.2246250000003,18,41632.200000000004,41836.04325,8410.090114358582,8550.372314065873,140.2821997072906,63.56105029270749,True
2021-12-13T12:55:00,2021-12-13T12:40:00,2304.8475,2313.2,18,41487.255,41637.6,8550.372314065873,8637.230155568825,86.85784150295116,63.487158497050004,True
2021-12-14T12:35:00,2021-12-14T12:45:00,2307.75,2318.09,18,41539.5,41725.62,8637.230155568825,8759.831073933627,122.60091836480262,63.519081635199996,True
2021-12-15T11:15:00,2021-12-15T10:25:00,2305.599375,2299.75,19,43806.388125,43695.25,8759.831073933627,8584.38189560181,-175.44917833181643,64.31105333181874,False
2021-12-21T09:40:00,2021-12-21T09:55:00,2139.0,2148.5150000000003,20,42780.0,42970.3,8584.38189560181,8710.675916888813,126.2940212870029,64.005978713,True
2021-12-21T13:50:00,2021-12-21T13:40:00,2148.257,2142.8,20,42965.14,42856.0,8710.675916888813,8537.553504079413,-173.1224128093994,63.9824128094,False
2021-12-22T09:45:00,2021-12-22T10:05:00,2153.0,2154.0012500000003,19,40907.0,40926.02375000001,8537.553504079413,8493.359335032557,-44.19416904685493,63.2179190468625,False
2021-12-22T11:30:00,2021-12-22T11:25:00,2149.008875,2143.55,19,40831.168625,40727.450000000004,8493.359335032557,8326.49183760959,-166.8674974229678,63.14887242297375,False
2021-12-22T15:00:00,2021-12-22T13:50:00,2151.4649999999997,2146.0,19,40877.83499999999,40774.0,8326.49183760959,8159.489736356749,-167.00210125284184,63.167101252849996,False
2021-12-23T09:15:00,2021-12-23T09:50:00,2170.8,2165.2730000000006,18,39074.4,38974.91400000001,8159.489736356749,7997.541140863819,-161.94859549292988,62.462595492940004,False
2021-12-23T13:00:00,2021-12-23T12:20:00,2156.0764999999997,2150.6,18,38809.37699999999,38710.799999999996,7997.541140863819,7836.604989148152,-160.9361517156675,62.35915171567,False
2021-12-24T14:55:00,2021-12-27T09:15:00,2127.3,2121.8817500000005,18,38291.4,38193.87150000001,7836.604989148152,7676.919747725394,-159.68524142275808,62.15674142276501,False
2021-12-27T09:20:00,2021-12-27T09:15:00,2106.3525,2111.55,18,37914.345,38007.9,7676.919747725394,7708.404310781444,31.48456305605029,62.07043694395,True
2021-12-27T10:35:00,2021-12-27T10:55:00,2136.0,2130.5600000000004,18,38448.0,38350.08000000001,7708.404310781444,7548.266398544653,-160.13791223679098,62.217912236800004,False
2021-12-29T12:50:00,2021-12-29T10:25:00,2151.515125,2146.05,17,36575.757125,36482.850000000006,7548.266398544653,7393.872586934854,-154.39381160979937,61.48668660980875,False
2021-12-30T15:00:00,2021-12-30T14:00:00,2164.0964999999997,2158.6,17,36789.640499999994,36696.2,7393.872586934854,7238.861853153102,-155.01073378175198,61.57023378175499,False
2021-12-31T09:20:00,2021-12-31T10:20:00,2168.35,2188.6643750000003,16,34693.6,35018.630000000005,7238.861853153102,7503.007843869808,264.14599071670614,60.8840092833,True
2022-01-04T11:25:00,2022-01-04T11:05:00,2232.1662499999998,2226.5,16,35714.659999999996,35624.0,7503.007843869808,7351.197487221212,-151.8103566485962,61.150356648599995,False
2022-01-05T09:25:00,2022-01-05T09:30:00,2235.3,2229.6117500000005,16,35764.8,35673.78800000001,7351.197487221212,7199.015617663737,-152.18186955747518,61.16986955748,False
2022-01-05T14:25:00,2022-01-05T14:10:00,2233.9206249999997,2228.25,16,35742.729999999996,35652.0,7199.015617663737,7047.124296305442,-151.89132135829593,61.1613213583,False
2022-01-06T09:15:00,2022-01-06T09:30:00,2229.6,2238.040625,15,33444.0,33570.609375,7047.124296305442,7113.4024159327855,66.27811962734376,60.33125537265625,True
2022-01-06T12:25:00,2022-01-06T12:20:00,2215.625,2210.0,16,35450.0,35360.0,7113.4024159327855,6962.3554408327855,-151.0469751,61.046975100000004,False
2022-01-07T09:30:00,2022-01-07T09:50:00,2241.7,2243.227625,15,33625.5,33648.414375,6962.3554408327855,6924.900773753579,-37.45466707920596,60.36904207920625,False
2022-01-11T11:30:00,2022-01-11T11:15:00,2310.8624999999997,2305.0,15,34662.93749999999,34575.0,6924.900773753579,6776.223709192962,-148.67706456061774,60.739564560625,False
2022-01-12T09:35:00,2022-01-12T09:45:00,2313.2,2307.317,14,32384.799999999996,32302.438000000002,6776.223709192962,6634.012065093988,-142.21164409897372,59.84964409898,False
2022-01-12T10:55:00,2022-01-12T10:15:00,2286.6521249999996,2292.1,14,32013.129749999993,32089.399999999998,6634.012065093988,6650.5272752153705,16.515210121382538,59.7550398786225,True
2022-01-12T12:30:00,2022-01-12T13:05:00,2319.0,2322.8780000000006,14,32466.0,32520.29200000001,6650.5272752153705,6644.894021508059,-5.6332537073114395,59.925253707319996,False
2022-01-13T10:20:00,2022-01-13T10:10:00,2304.647,2298.8,14,32265.057999999997,32183.200000000004,6644.894021508059,6503.2330851848865,-141.6609363231729,59.80293632318,False
2022-01-13T11:10:00,2022-01-13T11:30:00,2313.8,2307.9155000000005,14,32393.200000000004,32310.817000000006,6503.2330851848865,6360.997159892819,-142.23592529206798,59.85292529207,False
2022-01-13T12:10:00,2022-01-13T11:50:00,2308.7572499999997,2302.9,13,30013.844249999995,29937.7,6360.997159892819,6225.929311198907,-135.0678486939114,58.9235986939175,False
2022-01-13T14:55:00,2022-01-14T09:15:00,2312.2,2306.3195,13,30058.6,29982.1535,6225.929311198907,6090.5417911439245,-135.3875200549832,58.941020054985,False
2022-01-17T09:40:00,2022-01-17T09:30:00,2312.8173749999996,2318.0,13,30066.625874999994,30134.0,6090.5417911439245,6098.925629888309,8.383838744384484,58.99028625562125,True
2022-01-17T13:45:00,2022-01-17T14:05:00,2334.55,2352.2543750000004,13,30349.15,30579.306875000006,6098.925629888309,6269.929426983932,171.00379709562296,59.153077904381256,True
2022-01-18T10:05:00,2022-01-18T09:50:00,2306.3011249999995,2310.65,13,29981.914624999994,30038.45,6269.929426983932,6267.511149501305,-2.4182774826269977,58.95365248263375,False
2022-01-20T09:30:00,2022-01-20T09:45:00,2247.65,2268.215,13,29219.45,29486.795000000002,6267.511149501305,6476.1333321673565,208.62218266605117,58.72281733395,True
2022-01-20T12:05:00,2022-01-20T12:00:00,2243.344125,2237.65,14,31406.817750000002,31327.100000000002,6476.1333321673565,6336.947891843254,-139.1854403241023,59.4676903241025,False
2022-01-20T12:15:00,2022-01-20T12:10:00,2247.454375,2241.75,14,31464.361249999998,31384.5,6336.947891843254,6197.596473864269,-139.3514179789856,59.4901679789875,False
2022-01-20T14:40:00,2022-01-20T14:05:00,2248.7075,2243.0,13,29233.1975,29159.0,6197.596473864269,6064.780311579046,-132.8161622852234,58.618662285225,False
2022-01-20T15:00:00,2022-01-21T09:15:00,2252.45,2246.718875,13,29281.85,29207.345375,6064.780311579046,5931.638079230332,-133.142232348714,58.637607348716244,False
2022-01-21T09:30:00,2022-01-21T09:20:00,2232.6674999999996,2235.5,13,29024.677499999994,29061.5,5931.638079230332,5909.887930619312,-21.750148611019327,58.572648611025,False
2022-01-21T11:50:00,2022-01-21T12:25:00,2244.4,2245.322375,13,29177.2,29189.190875000004,5909.887930619312,5863.254420401794,-46.63351021751811,58.62438521752125,False
2022-01-21T14:00:00,2022-01-21T13:35:00,2231.96575,2238.8,13,29015.55475,29104.4,5863.254420401794,5893.513908401424,30.259487999629627,58.5857620003725,True
2022-01-25T12:50:00,2022-01-25T13:30:00,2173.0,2173.203125,13,28249.0,28251.640625,5893.513908401424,5837.89646294658,-55.61744545484375,58.25807045484375,False
2022-01-27T09:25:00,2022-01-27T09:20:00,2150.4624999999996,2153.25,13,27956.012499999997,27992.25,5837.89646294658,5815.979798805208,-21.916664141372088,58.154164141375,False
2022-01-27T12:50:00,2022-01-27T14:20:00,2164.0,2172.305375,13,28132.0,28239.969875,5815.979798805208,5865.703619346596,49.723820541387624,58.24605445861124,True
2022-02-02T12:10:00,2022-02-02T11:20:00,2311.6645,2315.4,12,27739.974,27784.800000000003,5865.703619346596,5852.45726257706,-13.246356769535439,58.07235676954001,False
2022-02-03T09:40:00,2022-02-03T09:45:00,2321.2,2315.297,12,27854.399999999998,27783.564,5852.45726257706,5723.54121114262,-128.91605143443934,58.08005143444,False
2022-02-03T11:55:00,2022-02-03T10:45:00,2296.4264999999996,2303.6,12,27557.117999999995,27643.199999999997,5723.54121114262,5751.609196656843,28.06798551422216,58.014014485779995,True
