buytime,selltime,buyprice,sellprice,quantity,buyvalue,sellvalue,opening_balance,closing_balance,pnl,charges,success
2021-12-14T09:30:00,2021-12-14T09:15:00,484.508,485.2,93,45059.244,45123.6,9068.353925813932,9067.852196914691,-0.5017288992402342,64.85772889924,False
2021-12-23T09:15:00,2021-12-23T10:00:00,459.0,459.59787500000004,98,44982.0,45040.59175000001,9067.852196914691,9061.618301514556,-6.233895400135637,64.8256454001425,False
2021-12-24T11:45:00,2021-12-24T11:15:00,454.683625,454.95,99,45013.678875,45040.049999999996,9061.618301514556,9023.161714845803,-38.4565866687534,64.82771166875125,False
2021-12-27T12:45:00,2021-12-27T13:45:00,458.25,458.5505,98,44908.5,44937.949,9023.161714845803,8987.823185187013,-35.33852965878947,64.78752965878999,False
2021-12-29T12:45:00,2021-12-29T12:15:00,458.2425,457.0,98,44907.765,44786.0,8987.823185187013,8801.319439063864,-186.50374612314943,64.73874612315,False
2021-12-31T11:00:00,2021-12-31T12:00:00,459.25,459.398375,95,43628.75,43642.845625,8801.319439063864,8751.133378130971,-50.186060932892005,64.28168593289375,False
2022-01-14T13:45:00,2022-01-14T11:30:00,508.217125,506.85,86,43706.67275,43589.1,8751.133378130971,8569.29066903982,-181.84270909115185,64.2699590911525,False
2022-01-17T09:30:00,2022-01-17T09:45:00,516.2,514.8095000000001,83,42844.600000000006,42729.188500000004,8569.29066903982,8389.945949329982,-179.344719709837,63.93321970983501,False
2022-01-19T09:15:00,2022-01-18T15:00:00,507.615625,506.25,82,41624.481250000004,41512.5,8389.945949329982,8214.50795838579,-175.43799094419185,63.456740944187494,False
2022-01-20T09:15:00,2022-01-20T09:45:00,516.2,516.455375,79,40779.8,40799.974625,8214.50795838579,8171.514083865805,-42.993874519984104,63.168499519983754,False
2022-01-21T09:30:00,2022-01-21T09:15:00,503.9565,502.6,81,40820.4765,40710.6,8171.514083865805,7998.494871446492,-173.01921241931348,63.142712419315004,False
2022-01-25T11:45:00,2022-01-25T12:30:00,507.0,509.423,78,39546.0,39734.994,7998.494871446492,8124.749163860751,126.25429241425877,62.73970758574,True
2022-02-01T13:45:00,2022-02-01T13:30:00,525.91125,527.1,77,40495.16625,40586.700000000004,8124.749163860751,8153.202940098216,28.453776237464822,63.079973762537506,True
2022-02-01T14:15:00,2022-02-01T14:30:00,535.75,534.310625,76,40717.0,40607.6075,8153.202940098216,7980.7080752268885,-172.49486487132674,63.102364871325,False
2022-02-04T13:15:00,2022-02-04T12:45:00,528.8686250000001,532.0,75,39665.146875000006,39900.0,7980.7080752268885,8152.760148691352,172.05207346446292,62.80105153553125,True
2022-02-07T10:45:00,2022-02-07T11:15:00,546.15,544.684625,74,40415.1,40306.66225,8152.760148691352,7981.337897320157,-171.42225137119482,62.984501371197496,False
2022-02-07T14:45:00,2022-02-07T14:30:00,531.976375,530.55,75,39898.228124999994,39791.25,7981.337897320157,7811.577116821944,-169.76078049821294,62.78265549821875,False
2022-02-09T13:30:00,2022-02-09T14:30:00,532.0,533.2133749999999,73,38836.0,38924.576375,7811.577116821944,7837.723897372715,26.146780550770664,62.42959444922625,True
2022-02-11T12:15:00,2022-02-11T10:45:00,531.52525,531.6,73,38801.343250000005,38806.8,7837.723897372715,7780.791275563505,-56.93262180920995,62.3893718092075,False
2022-02-16T09:15:00,2022-02-16T09:45:00,522.85,523.836875,74,38690.9,38763.92875,7780.791275563505,7791.452212435091,10.660936871585179,62.36781312841249,True
2022-02-17T10:45:00,2022-02-17T10:30:00,512.578,514.3,75,38443.35,38572.5,7791.452212435091,7858.313296681592,66.86108424650146,62.2889157535,True
2022-02-18T12:30:00,2022-02-18T13:00:00,519.5,519.4478750000001,75,38962.5,38958.590625000004,7858.313296681592,7791.954473707253,-66.35882297433939,62.449447974343755,False
2022-02-21T09:45:00,2022-02-21T09:15:00,506.011625,508.5,76,38456.883499999996,38646.0,7791.954473707253,7918.757528814972,126.80305510771873,62.313444892285,True
