buytime,selltime,buyprice,sellprice,quantity,buyvalue,sellvalue,opening_balance,closing_balance,pnl,charges,success
2021-09-21T13:15:00,2021-09-21T13:50:00,17456.05,17459.24225,2,34912.1,34918.4845,10000,9945.517158245006,-54.48284175499488,60.867341754994996,False
2021-09-24T14:40:00,2021-09-24T13:35:00,17874.825375,17830.15,2,35749.65075,35660.3,9945.517158245006,9795.001935627475,-150.5152226175303,61.164472617532496,False
2021-09-27T09:20:00,2021-09-27T10:00:00,17921.15,17876.247125000005,2,35842.3,35752.49425000001,9795.001935627475,9643.995594163565,-151.00634146390976,61.2005914639175,False
2021-09-27T12:50:00,2021-09-27T10:45:00,17882.795249999996,17838.1,2,35765.59049999999,35676.2,9643.995594163565,9493.434395157316,-150.56119900624907,61.170699006255,False
2021-09-27T12:55:00,2021-09-27T14:50:00,17870.85,17826.072875,2,35741.7,35652.14575,9493.434395157316,9342.71884988684,-150.71554527047627,61.16129527048249,False
2021-09-29T13:20:00,2021-09-29T14:55:00,17707.95,17736.497375000003,2,35415.9,35472.994750000005,9342.71884988684,9338.732797451572,-3.986052435268661,61.0808024352725,False
2021-09-30T11:40:00,2021-09-30T10:30:00,17727.858874999998,17683.55,2,35455.717749999996,35367.1,9338.732797451572,9189.065391008471,-149.6674064431001,61.0496564431025,False
2021-09-30T13:50:00,2021-09-30T12:40:00,17649.513499999997,17650.4,2,35299.026999999995,35300.8,9189.065391008471,9129.82107724131,-59.24431376716168,61.01731376717,False
2021-10-01T15:05:00,2021-10-04T11:30:00,17542.3,17705.624750000003,2,35084.6,35411.249500000005,9129.82107724131,9395.433003348171,265.6119261068618,61.037573893145,True
2021-10-05T10:15:00,2021-10-05T10:00:00,17702.846499999996,17658.6,2,35405.69299999999,35317.2,9395.433003348171,9245.909887584146,-149.52311576402494,61.03011576403,False
2021-10-05T10:20:00,2021-10-06T09:45:00,17696.75,17839.68875,2,35393.5,35679.3775,9245.909887584146,9470.641980041124,224.73209245697734,61.145407543025,True
2021-10-06T13:25:00,2021-10-06T13:15:00,17768.6105,17724.2,2,35537.221,35448.4,9470.641980041124,9320.739486780218,-149.90249326090628,61.081493260909994,False
2021-10-07T10:00:00,2021-10-07T14:35:00,17793.25,17812.756250000002,2,35586.5,35625.512500000004,9320.739486780218,9298.610207251348,-22.12927952887064,61.141779528875006,False
2021-10-08T09:15:00,2021-10-07T15:05:00,17840.389499999997,17795.8,2,35680.778999999995,35591.6,9298.610207251348,9148.293637332261,-150.31656991908645,61.13756991909,False
2021-10-08T09:20:00,2021-10-08T11:05:00,17869.55,17896.546250000003,2,35739.1,35793.092500000006,9148.293637332261,9141.079822875594,-7.213814456667436,61.206314456675,False
2021-10-12T11:25:00,2021-10-11T15:05:00,17932.469125,17953.8,2,35864.93825,35907.6,9141.079822875594,9122.489636695936,-18.590186179658197,61.2519361796575,False
2021-10-12T14:10:00,2021-10-14T13:00:00,17960.1,18276.39425,2,35920.2,36552.7885,9122.489636695936,9693.615374554107,571.1257378581703,61.46276214183501,True
2021-10-19T14:25:00,2021-10-19T14:20:00,18507.904124999997,18461.65,2,37015.808249999995,36923.3,9693.615374554107,9539.448065209757,-154.16730934434918,61.6590593443575,False
2021-10-22T09:15:00,2021-10-22T09:50:00,18233.45,18267.466625,2,36466.9,36534.93325,9539.448065209757,9545.98562226815,6.537557058392906,61.4956929416075,True
2021-10-22T13:45:00,2021-10-22T12:05:00,18107.254999999997,18148.2,2,36214.509999999995,36296.4,9545.98562226815,9566.474275822056,20.488653553906687,61.40134644610001,True
2021-10-25T11:30:00,2021-10-25T12:10:00,18133.95,18175.896125000003,2,36267.9,36351.792250000006,9566.474275822056,9588.943639320563,22.469363498506922,61.4228865014975,True
2021-10-25T14:55:00,2021-10-25T14:35:00,18144.24725,18098.9,2,36288.4945,36197.8,9588.943639320563,9436.87418343647,-152.0694558840928,61.374955884095,False
2021-10-26T09:15:00,2021-10-26T10:15:00,18193.45,18219.237500000003,2,36386.9,36438.475000000006,9436.87418343647,9426.990082420225,-9.884101016245637,61.45910101625,False
2021-10-26T12:00:00,2021-10-26T11:25:00,18160.638124999998,18115.25,2,36321.276249999995,36230.5,9426.990082420225,9274.826071321591,-152.16401109863284,61.3877610986375,False
2021-10-26T13:20:00,2021-10-27T09:25:00,18165.9,18284.823125000003,2,36331.8,36569.646250000005,9274.826071321591,9451.175048494757,176.34897717316483,61.497272826837495,True
2021-10-28T10:25:00,2021-10-27T14:30:00,18100.036999999997,18217.95,2,36200.07399999999,36435.9,9451.175048494757,9625.555983773225,174.3809352784682,61.44506472153999,True
2021-11-01T11:55:00,2021-11-01T14:50:00,17765.95,17907.917750000004,2,35531.9,35815.83550000001,9625.555983773225,9848.292526521027,222.73654274780188,61.19895725220499,True
2021-11-02T14:50:00,2021-11-02T13:55:00,17909.361499999995,17864.6,2,35818.72299999999,35729.2,9848.292526521027,9697.578072885703,-150.71445363532376,61.19145363533,False
2021-11-03T09:20:00,2021-11-03T12:00:00,17951.0,17906.022500000003,2,35902.0,35812.045000000006,9697.578072885703,9546.399161513758,-151.17891137194448,61.223911371949995,False
2021-11-03T13:35:00,2021-11-03T12:10:00,17837.08125,17893.0,2,35674.1625,35786.0,9546.399161513758,9597.037213423384,50.638051909626455,61.199448090375,True
2021-11-08T09:15:00,2021-11-08T09:20:00,17932.7,17887.768250000005,2,35865.4,35775.53650000001,9597.037213423384,9445.964098678476,-151.0731147449072,61.209614744915,False
2021-11-08T10:45:00,2021-11-08T10:10:00,17898.43425,17853.7,2,35796.8685,35707.4,9445.964098678476,9295.312681852845,-150.6514168256304,61.182916825635,False
2021-11-10T10:05:00,2021-11-09T13:35:00,17959.987749999997,18013.1,2,35919.97549999999,36026.2,9295.312681852845,9340.243317783244,44.93063593039891,61.29386406960499,True
2021-11-10T13:35:00,2021-11-10T14:40:00,18006.95,18015.697625000004,2,36013.9,36031.39525000001,9340.243317783244,9296.436396143625,-43.806921639620285,61.3021716396275,False
2021-11-11T10:50:00,2021-11-11T09:25:00,17872.319124999998,17928.6,2,35744.638249999996,35857.2,9296.436396143625,9347.770880160968,51.33448401734326,61.2272659826575,True
2021-11-12T09:15:00,2021-11-12T10:20:00,17978.55,17933.503625,2,35957.1,35867.00725,9347.770880160968,9196.432695724825,-151.33818443614365,61.2454344361475,False
2021-11-15T14:25:00,2021-11-15T13:45:00,18141.490374999998,18096.15,2,36282.980749999995,36192.3,9196.432695724825,9044.379143623,-152.05355210182478,61.372802101832505,False
2021-11-16T12:05:00,2021-11-16T09:15:00,18069.560999999998,18076.2,2,36139.121999999996,36152.4,9044.379143623,8996.307310102386,-48.0718335206143,61.34983352062,False
2021-11-16T13:05:00,2021-11-16T14:20:00,18092.8,18047.468,2,36185.6,36094.936,8996.307310102386,8844.308619401829,-151.99869070055703,61.33469070056,False
2021-11-17T09:20:00,2021-11-16T14:20:00,17953.672,18020.35,2,35907.344,36040.7,8844.308619401829,8916.36699821059,72.05837880875976,61.29762119124001,True
2021-11-18T15:00:00,2021-11-22T09:15:00,17784.85,17740.287875,2,35569.7,35480.57575,8916.36699821059,8766.148639274814,-150.218358935776,61.0941089357825,False
2021-11-23T11:55:00,2021-11-23T12:45:00,17449.4,17405.676500000005,2,34898.8,34811.35300000001,8766.148639274814,8617.869596106191,-148.27904316862282,60.832043168629994,False
2021-11-25T09:20:00,2021-11-24T14:20:00,17422.647749999996,17497.55,2,34845.29549999999,34995.1,8617.869596106191,8706.786906740392,88.91731063420065,60.88718936580501,True
2021-11-25T11:55:00,2021-11-25T12:40:00,17488.25,17496.2495,2,34976.5,34992.499,8706.786906740392,8661.890274071106,-44.896632669286575,60.89563266929001,False
2021-11-26T09:30:00,2021-11-26T09:20:00,17326.658374999995,17283.35,2,34653.31674999999,34566.7,8661.890274071106,8514.53730168672,-147.35297238438628,60.7362223843925,False
2021-11-29T11:40:00,2021-11-29T13:00:00,17124.15,17081.239625000006,2,34248.3,34162.47925000001,8514.53730168672,8368.138605673461,-146.39869601325918,60.57794601326751,False
2021-11-29T14:35:00,2021-11-29T14:30:00,17081.496999999996,17038.8,2,34162.99399999999,34077.6,8368.138605673461,8222.199913271728,-145.93869240173296,60.544692401739994,False
2021-11-30T09:25:00,2021-11-30T10:45:00,17197.05,17281.038875000002,2,34394.1,34562.077750000004,8222.199913271728,8329.46125250553,107.26133923380297,60.71641076620251,True
2021-11-30T11:40:00,2021-11-30T11:35:00,17044.855624999997,17002.25,2,34089.71124999999,34004.5,8329.46125250553,8183.733935828051,-145.72731667748053,60.5160666774875,False
2021-11-30T14:15:00,2021-11-30T14:40:00,17131.8,17088.8705,2,34263.6,34177.741,8183.733935828051,8037.2910133559435,-146.44292247210674,60.58392247211,False
2021-12-01T09:15:00,2021-11-30T14:40:00,17021.096374999997,17080.7,2,34042.192749999995,34161.4,8037.2910133559435,8095.935237312598,58.644223956654244,60.56302604335251,True
2021-12-01T09:55:00,2021-12-01T10:20:00,17137.1,17094.15725,2,34274.2,34188.3145,8095.935237312598,7949.461674287306,-146.4735630252917,60.588063025295,False
2021-12-01T14:20:00,2021-12-01T13:55:00,17107.511874999997,17131.4,2,34215.02374999999,34262.8,7949.461674287306,7936.630157369953,-12.831516917352602,60.6077669173625,False
2021-12-01T14:55:00,2021-12-02T12:00:00,17164.05,17283.482750000003,2,34328.1,34566.965500000006,7936.630157369953,8114.782345913455,178.15218854350218,60.713311456505,True
2021-12-03T13:55:00,2021-12-03T12:40:00,17298.93925,17315.95,2,34597.8785,34631.9,8114.782345913455,8088.050633275723,-26.731712637732443,60.753212637735004,False
2021-12-07T10:15:00,2021-12-07T12:50:00,17094.2,17167.4735,2,34188.4,34334.947,8088.050633275723,8173.968610659352,85.91797738362865,60.62902261637,True
2021-12-09T10:45:00,2021-12-09T10:30:00,17429.46475,17385.9,2,34858.9295,34771.8,8173.968610659352,8026.0225717764115,-147.94603888294046,60.816538882945004,False
2021-12-09T12:00:00,2021-12-09T13:35:00,17455.3,17493.057500000003,2,34910.6,34986.115000000005,8026.0225717764115,8040.648646308769,14.626074532356697,60.88892546765,True
2021-12-10T10:50:00,2021-12-10T10:10:00,17485.103499999997,17441.4,2,34970.206999999995,34882.8,8040.648646308769,7892.381640183807,-148.26700612496197,60.86000612497,False
2021-12-10T14:35:00,2021-12-13T10:15:00,17479.7,17595.051875,2,34959.4,35190.10375,7892.381640183807,8062.127592836145,169.74595265233808,60.95779734766249,True
2021-12-13T13:10:00,2021-12-13T12:25:00,17415.880874999995,17455.0,2,34831.76174999999,34910.0,8062.127592836145,8079.506902862811,17.37931002666693,60.8589399733425,True
2021-12-14T13:30:00,2021-12-14T13:55:00,17349.6,17306.126,2,34699.2,34612.252,8079.506902862811,7931.804827091894,-147.70207577091668,60.75407577092,False
2021-12-14T15:05:00,2021-12-14T14:00:00,17331.971625,17288.65,2,34663.94325,34577.3,7931.804827091894,7784.421203781693,-147.38362331020122,60.7403733102075,False
2021-12-15T14:00:00,2021-12-15T15:00:00,17274.2,17230.914500000003,2,34548.4,34461.829000000005,7784.421203781693,7637.155033239107,-147.26617054258628,60.69517054259001,False
2021-12-16T10:15:00,2021-12-16T09:15:00,17282.5985,17343.9,2,34565.197,34687.8,7637.155033239107,7698.98920382124,61.83417058213279,60.76882941787,True
2021-12-16T12:50:00,2021-12-16T11:35:00,17266.408124999998,17223.25,2,34532.816249999996,34446.5,7698.98920382124,7551.983801369206,-147.0054024520337,60.689152452037504,False
2021-12-16T13:55:00,2021-12-16T14:10:00,17260.95,17217.697625000004,2,34521.9,34435.39525000001,7551.983801369206,7404.794232209586,-147.18956915962028,60.6848191596275,False
2021-12-21T09:15:00,2021-12-21T09:30:00,16763.75,16796.952125000003,2,33527.5,33593.90425000001,7404.794232209586,7410.853851652575,6.059619442989373,60.344630557017496,True
2021-12-21T14:40:00,2021-12-21T14:25:00,16730.471625,16749.15,2,33460.94325,33498.3,7410.853851652575,7387.901338562374,-22.952513090201222,60.30926309020751,False
2021-12-22T09:35:00,2021-12-22T10:20:00,16884.8,16842.488,2,33769.6,33684.976,7387.901338562374,7242.8863814934175,-145.01495706895616,60.390957068960006,False
2021-12-24T11:05:00,2021-12-24T09:40:00,16952.5755,16982.2,2,33905.151,33964.4,7242.8863814934175,7241.645225542211,-1.241155951206565,60.49015595121,False
2021-12-24T14:05:00,2021-12-24T14:55:00,17014.05,17025.379625000005,2,34028.1,34050.75925000001,7241.645225542211,7203.777929592155,-37.867295950055976,60.5265459500675,False
2021-12-27T09:25:00,2021-12-27T09:20:00,16899.192375,16856.95,2,33798.38475,33713.9,7203.777929592155,7058.890910937486,-144.88701865466848,60.4022686546725,False
2021-12-27T10:50:00,2021-12-27T14:15:00,17003.65,17052.112625,2,34007.3,34104.22525,7058.890910937486,7095.273938674559,36.38302773707273,60.5422222629275,True
2021-12-30T09:20:00,2021-12-29T11:45:00,17191.771999999997,17219.3,2,34383.543999999994,34438.6,7095.273938674559,7089.653874872323,-5.620063802235862,60.676063802239995,False
2021-12-30T10:15:00,2021-12-30T14:55:00,17248.85,17205.627875000002,2,34497.7,34411.255750000004,7089.653874872323,6942.534258673748,-147.1196161985757,60.6753661985825,False
2021-12-31T09:20:00,2021-12-31T14:10:00,17293.9,17356.948625,2,34587.8,34713.89725,6942.534258673748,7007.852711348699,65.3184526749514,60.7787973250475,True
2022-01-06T09:40:00,2022-01-06T09:25:00,17716.380249999995,17723.25,1,17716.380249999995,17723.25,7007.852711348699,6960.585712593726,-47.2669987549722,54.136748754977496,False
